GeneID,150-1,150-2,150-3,33-1,33-2,33-3,con-1,con-2,con-3
LINC00237,0,0,0,0,0,0,0,0,0
LINC00235,0,0,0,0,0,0,0,0,0
LINC00229,0,0,0,0,0,0,0,0,0
LINC00226,0,0,0,0,0,0,0,0,0
LINC00222,0,0,0,0,0,0,0,0,0
LINC00221,0,0,0,0,0,0,0,0,0
LINC00216,10,1,8,57,75,128,80,93,59
LINC00211,0,0,0,0,0,0,0,0,0
LINC00210,0,0,0,0,0,0,0,0,0
LINC00208,0,0,0,0,0,0,0,0,0
LINC00207,0,0,0,0,0,0,0,0,0
LINC00205,0,0,0,0,0,2,0,0,0
LINC00200,0,0,0,0,0,0,0,0,0
LINC00189,0,0,0,0,0,0,8,0,0
LINC00184,0,0,0,0,0,0,0,0,0
LINC00174,0,0,0,0,0,0,0,0,0
LINC00173,0,0,0,0,0,0,0,0,2
LINC00167,0,0,1,17,10,24,0,10,1
LINC00163,0,0,0,0,0,0,0,0,0
LINC00161,0,0,0,0,0,0,0,0,0
LINC00160,0,0,0,0,0,0,0,0,0
LINC00159,0,0,0,0,0,0,0,0,0
LINC00158,0,0,0,0,0,0,0,0,0
LINC00115,0,0,0,0,0,0,0,0,0
LINC00114,0,0,0,0,0,0,0,0,0
LINC00113,0,0,0,0,0,0,0,0,0
LINC00112,0,0,0,0,0,0,0,0,0
LINC00111,0,0,0,0,0,0,0,0,0
LINC00106,0,0,0,0,0,0,0,0,0
LINC00102,0,0,0,0,0,0,0,0,0
LINC00092,0,0,0,0,0,0,1,38,0
LINC00052,0,0,0,0,0,0,0,0,0
LINC00051,0,0,0,0,0,0,0,0,0
LINC00032,0,0,0,0,0,0,0,0,0
LINC00029,0,0,0,0,0,0,0,0,0
LINC00028,0,0,0,0,0,0,0,0,0
LINC-ROR,0,0,0,0,0,0,0,0,0
LINC-PINT,0,0,0,10,6,4,7,0,10
LIN9,0,0,3,16,24,26,36,15,6
LIN7C,8,2,4,2,14,70,20,14,23
LIN7B,2,2,2,10,21,6,7,0,12
LIN7A,1,1,0,0,0,11,0,0,0
LIN54,0,0,0,2,4,28,20,28,14
LIN52,0,0,2,0,2,0,14,0,0
LIN37,0,0,0,0,0,8,2,6,0
LIN28B-AS1,0,0,0,0,0,0,0,0,0
LIN28B,0,0,0,0,0,0,0,0,0
LIN28A,12,5,0,40,0,16,29,10,32
LIMS4,0,0,0,0,0,0,0,0,0
LIMS3-LOC440895,0,0,0,0,0,0,0,0,0
LIMS3,0,0,0,0,0,0,0,0,0
LIMS2,0,0,0,0,4,0,0,0,12
LIMS1-AS1,0,4,0,0,28,8,9,8,4
LIMS1,0,4,1,0,9,22,8,11,8
LIMK2,2,4,0,29,40,87,19,66,26
LIMK1,0,0,0,2,4,4,0,0,0
LIME1,0,0,0,0,0,0,5,2,0
LIMD2,7,11,15,60,40,99,134,93,63
LIMD1-AS1,176,166,117,613,887,1203,1283,1144,1191
LIMD1,6,0,0,8,75,45,65,75,53
LIMCH1,0,0,0,0,0,0,0,0,0
LIMA1,4,8,0,0,16,39,32,6,12
LIM2,0,0,0,0,0,0,0,0,0
LILRP2,0,0,0,0,0,0,0,0,0
LILRB5,0,0,0,0,0,0,0,0,0
LILRB4,0,0,0,0,0,0,0,0,0
LILRB3,0,0,0,0,0,0,0,0,0
LILRB2,0,0,0,0,0,0,0,0,0
LILRB1,0,0,0,0,0,0,0,0,0
LILRA6,0,0,0,0,0,0,0,0,0
LILRA5,0,0,0,0,0,0,0,0,0
LILRA4,0,0,0,0,0,0,0,0,0
LILRA3,0,0,0,0,0,0,0,0,0
LILRA2,0,0,0,0,0,0,0,0,0
LILRA1,0,0,0,0,0,0,0,0,0
LIG4,0,0,0,6,0,6,0,0,4
LIG3,58,46,56,239,426,492,517,331,479
LIG1,0,2,0,6,7,25,38,15,0
LIFR-AS1,0,0,0,0,0,2,5,0,2
LIFR,0,0,0,14,5,19,1,14,13
LIF-AS1,1,1,8,0,0,18,17,2,8
LIF,0,0,0,2,11,10,19,0,8
LIAS,0,0,0,3,16,4,8,0,15
LHX9,0,0,0,0,0,0,0,0,0
LHX8,0,0,0,0,0,0,0,0,0
LHX6,0,0,0,0,0,0,0,0,0
LHX5-AS1,0,0,0,0,0,0,0,0,0
LHX5,0,0,0,5,2,0,10,0,0
LHX4-AS1,1,0,0,3,1,4,9,0,0
LHX4,42,34,13,172,230,277,124,341,261
LHX3,0,0,0,0,0,0,0,0,0
LHX2,0,0,0,0,0,0,0,0,0
LHX1-DT,0,0,0,0,0,0,0,0,0
LHX1,0,0,0,0,0,1,0,0,0
LHPP,0,0,0,0,0,9,8,0,0
LHFPL6,0,0,0,0,0,0,0,0,0
LHFPL5,0,0,0,0,0,0,0,0,0
LHFPL4,0,0,0,0,0,0,0,0,0
LHFPL3-AS2,0,0,0,0,0,1,0,0,0
LHFPL3-AS1,0,0,0,0,0,0,0,0,0
LHFPL3,0,0,0,1,20,10,1,4,0
LHFPL2,6,4,2,36,12,40,0,58,42
LHFPL1,0,0,0,0,0,0,0,0,0
LHCGR,0,0,0,0,0,0,0,0,0
LHB,2,4,1,19,30,32,57,69,25
LGSN,0,0,0,0,0,0,0,0,0
LGR6,0,6,0,13,13,14,20,9,9
LGR5,0,0,0,8,11,11,18,6,9
LGR4-AS1,8,0,0,15,54,8,18,17,5
LGR4,4,2,0,21,23,76,33,8,12
LGMN,0,2,0,14,14,64,14,6,6
LGI4,1,0,0,66,10,17,34,0,24
LGI3,0,0,0,0,0,0,0,4,0
LGI2,0,0,0,0,0,0,0,0,0
LGI1,0,0,0,0,0,0,0,0,0
LGALSL,0,2,3,6,0,21,9,2,12
LGALS9C,0,0,0,0,0,0,0,0,0
LGALS9B,0,0,0,0,0,0,0,0,0
LGALS9,0,0,0,0,0,2,0,0,0
LGALS8-AS1,8,18,29,42,73,81,153,95,53
LGALS8,121,123,105,731,880,867,803,675,691
LGALS7B,0,0,0,0,0,0,0,0,0
LGALS7,0,0,0,0,0,0,0,0,0
LGALS4,9,6,2,66,60,220,170,89,81
LGALS3BP,4,2,2,59,58,149,76,50,46
LGALS3,29,3,0,46,43,162,58,49,44
LGALS2,1,10,1,20,15,32,30,34,21
LGALS17A,0,0,0,0,0,0,0,0,0
LGALS16,0,0,0,0,0,0,0,0,0
LGALS14,0,0,0,0,0,0,0,0,0
LGALS13,0,0,0,0,0,0,0,0,0
LGALS12,0,0,0,0,0,0,0,0,0
LGALS1,3,2,1,21,22,34,0,2,6
LFNG,0,6,0,0,8,14,4,0,2
LEXM,0,0,0,0,0,0,0,0,0
LEUTX,0,0,0,0,0,0,0,0,0
LETMD1,17,12,3,37,47,73,49,48,35
LETM2,0,0,0,0,0,3,0,0,0
LETM1,0,4,0,2,0,39,0,5,2
LERFS,3,4,8,65,69,58,80,34,81
LEPROTL1,0,0,0,0,18,16,2,0,10
LEPROT,0,0,2,0,0,4,4,0,2
LEPR,0,0,0,0,8,7,6,6,0
LEP,0,0,0,0,0,1,0,6,0
LEO1,0,1,0,4,1,36,11,9,8
LENG9,0,0,0,0,0,0,0,0,0
LENG8-AS1,0,0,0,0,0,0,0,0,0
LENG8,0,0,0,0,0,0,0,0,0
LENG1,0,0,0,0,0,0,0,0,0
LENEP,0,0,1,0,11,5,4,0,0
LEMD3,2,0,0,2,9,14,5,0,2
LEMD2,0,0,4,1,11,18,14,0,2
LEMD1-DT,0,0,0,0,0,0,0,0,0
LEMD1-AS1,0,0,0,5,31,16,22,14,23
LEMD1,0,0,0,0,4,12,8,0,2
LELP1,0,0,0,0,0,0,0,0,0
LEKR1,1,2,0,8,0,13,0,0,8
LEFTY2,0,0,0,0,0,0,0,0,0
LEFTY1,1,0,0,0,16,9,10,18,0
LEF1-AS1,0,0,0,0,0,0,0,0,0
LEF1,0,0,0,0,0,0,0,0,0
LECT2,0,0,0,0,0,0,0,0,0
LEAP2,0,0,0,0,0,7,3,5,0
LDOC1,0,0,0,0,0,0,0,0,0
LDLRAP1,0,0,0,2,2,18,0,0,0
LDLRAD4-AS1,0,0,0,0,0,0,0,0,0
LDLRAD4,0,0,0,4,8,0,7,26,0
LDLRAD3,0,1,0,0,0,3,2,0,0
LDLRAD2,62,74,63,290,618,419,394,523,299
LDLRAD1,0,0,0,0,0,0,0,0,0
LDLR-AS1,28,26,49,254,354,431,348,366,251
LDLR,8,6,4,56,58,95,52,14,39
LDHD,4,1,1,25,17,23,8,51,18
LDHC,0,0,0,0,0,0,0,0,0
LDHB,9,6,4,26,45,136,53,28,36
LDHAL6B,0,1,5,55,100,81,124,47,46
LDHAL6A,0,0,1,0,15,7,19,17,10
LDHA,14,10,3,26,52,186,75,31,54
LDC1P,0,0,0,0,0,0,0,0,0
LDB3,0,0,0,0,0,0,1,0,0
LDB2,0,0,0,0,0,0,0,0,0
LDB1,0,0,0,2,6,4,11,4,2
LDAH,0,1,0,0,20,47,8,0,12
LCTL,26,28,12,212,137,193,222,146,181
LCT-AS1,0,0,0,0,0,0,0,0,0
LCT,0,1,0,0,0,5,0,0,0
LCP2,6,0,1,0,0,28,16,0,3
LCP1,0,0,0,0,0,1,0,0,0
LCORL,65,41,58,281,320,345,340,281,326
LCOR,0,0,0,0,6,44,2,3,6
LCNL1,0,0,0,0,0,0,0,0,0
LCN9,0,0,0,0,0,0,0,0,0
LCN8,0,0,0,0,0,0,0,0,0
LCN6,0,0,0,0,0,0,0,0,0
LCN2,0,0,0,0,0,0,0,0,0
LCN15,0,0,0,0,0,0,0,0,0
LCN12,0,0,0,0,0,0,2,0,0
LCN10,0,0,0,5,8,5,0,0,0
LCN1,0,1,0,0,0,1,0,0,0
LCMT2,4,0,1,4,0,12,0,0,6
LCMT1-AS2,1,1,8,18,42,39,52,63,60
LCMT1-AS1,0,0,0,0,0,0,0,0,0
LCMT1,0,0,0,2,4,9,4,2,8
LCLAT1,0,0,0,0,4,30,2,3,1
LCK,0,0,0,0,3,0,0,0,4
LCE6A,0,0,0,0,0,0,0,0,0
LCE5A,0,0,0,0,0,0,0,0,0
LCE4A,0,0,0,0,0,0,0,0,0
LCE3E,0,0,0,0,0,0,0,0,0
LCE3D,0,0,0,0,0,0,0,0,0
LCE3C,0,0,0,0,0,0,0,0,0
LCE3B,0,0,0,0,0,0,0,0,0
LCE3A,0,0,0,0,0,0,0,0,0
LCE2D,0,0,0,0,0,0,0,0,0
LCE2C,0,0,0,0,0,0,0,0,0
LCE2B,0,0,0,0,0,0,0,0,0
LCE2A,0,0,0,0,0,0,0,0,0
LCE1F,0,0,0,0,0,0,0,0,0
LCE1E,0,0,0,0,0,0,0,0,0
LCE1D,0,0,0,0,0,0,0,0,0
LCE1C,0,0,0,0,0,0,0,0,0
LCE1B,0,0,0,0,0,0,0,0,0
LCE1A,0,0,0,0,0,0,0,0,0
LCAT,1,1,1,35,42,49,126,66,38
LCAL1,0,0,0,0,0,0,0,0,0
LCA5L,1,0,0,24,34,22,6,37,56
LCA5,0,0,1,0,0,6,2,0,0
LCA10,0,0,0,0,0,0,6,0,0
LBX2-AS1,21,26,19,116,95,105,227,77,118
LBX2,19,8,10,74,125,236,224,289,98
LBX1-AS1,0,0,0,0,0,0,0,0,0
LBX1,0,0,0,0,0,0,0,0,0
LBR,4,2,0,12,20,102,75,36,34
LBP,0,0,0,0,0,0,0,0,0
LBHD2,0,0,0,0,0,0,0,0,0
LBHD1,40,23,19,195,182,256,274,266,159
LBH,0,0,0,0,0,0,0,0,0
LAYN,0,0,0,0,0,4,0,0,0
LAX1,0,0,0,0,0,0,0,0,0
LATS2,0,0,0,0,0,4,0,0,0
LATS1,0,0,1,4,0,11,0,4,0
LAT2,8,9,4,51,0,43,90,16,3
LAT,0,0,0,18,0,0,0,0,0
LASP1,0,6,0,10,17,40,14,13,14
LAS1L,3,0,0,2,0,42,16,2,0
LARS2-AS1,1,2,0,19,24,18,7,10,17
LARS2,1,0,0,0,10,18,2,11,0
LARS1,5,2,0,22,20,94,30,4,13
LARP7,0,0,0,4,18,6,2,1,5
LARP6,0,0,0,0,0,0,0,0,0
LARP4B,2,0,0,4,6,20,6,10,5
LARP4,0,0,0,0,2,18,2,6,2
LARP1B,0,0,0,0,2,16,4,14,7
LARP1,7,12,0,81,14,43,32,25,0
LARGE2,0,0,0,20,7,2,10,4,2
LARGE1,0,0,2,1,4,14,8,9,12
LARGE-AS1,1,1,3,1,2,32,0,3,5
LAPTM5,0,0,0,0,2,0,0,0,0
LAPTM4B,0,0,0,0,0,0,0,0,0
LAPTM4A,0,2,0,16,18,36,18,30,8
LAP3,2,0,0,12,4,53,2,10,15
LANCL3,0,0,0,0,0,3,4,0,22
LANCL2,8,9,8,42,73,78,56,25,98
LANCL1-AS1,4,1,6,33,38,59,42,73,39
LANCL1,4,4,0,0,7,38,12,4,26
LAMTOR5-AS1,0,0,0,0,0,0,0,0,0
LAMTOR5,1,0,0,11,9,28,3,2,12
LAMTOR4,4,7,0,22,16,44,9,22,18
LAMTOR3,0,0,0,5,0,30,4,0,0
LAMTOR2,0,0,2,0,8,7,2,0,0
LAMTOR1,0,0,0,4,0,10,18,0,2
LAMP5-AS1,0,0,0,0,1,1,0,0,0
LAMP5,0,0,0,0,0,0,0,0,0
LAMP3,0,0,0,0,0,0,0,0,0
LAMP2,0,0,0,16,12,52,14,20,13
LAMP1,0,14,0,42,33,46,20,40,25
LAMC3,0,0,0,0,0,0,0,0,0
LAMC2,11,4,2,26,20,50,22,16,18
LAMC1-AS1,3,0,5,11,25,22,5,32,5
LAMC1,4,0,0,3,14,70,16,32,13
LAMB4,0,0,0,0,0,1,0,0,0
LAMB3,0,10,0,9,16,31,26,9,15
LAMB2P1,0,0,0,0,0,1,0,0,0
LAMB2,2,0,0,22,2,22,16,5,0
LAMB1,11,4,2,25,78,144,107,75,70
LAMA5-AS1,7,2,1,71,28,14,27,157,38
LAMA5,2,2,5,3,4,20,11,24,14
LAMA4-AS1,0,0,0,0,0,0,0,0,0
LAMA4,0,0,0,0,0,0,0,0,0
LAMA3,6,4,2,2,16,25,9,14,10
LAMA2,5,0,1,4,11,24,11,5,22
LAMA1,0,0,0,0,0,0,0,0,0
LALBA,0,0,0,0,0,0,0,0,0
LAIR2,0,0,0,0,0,1,0,0,0
LAIR1,0,0,0,0,0,0,0,0,0
LAGE3,0,0,0,0,0,10,0,4,9
LAG3,0,0,0,0,0,0,0,0,0
LAD1,0,6,2,20,55,56,12,18,8
LACTBL1,0,0,0,0,0,0,0,0,0
LACTB2-AS1,78,78,97,527,621,765,697,691,698
LACTB2,0,0,0,0,14,18,2,1,0
LACTB,0,0,2,14,6,8,14,0,0
LACRT,0,0,0,0,0,0,0,0,0
LACC1,1,4,1,0,38,88,37,10,22
L3MBTL4-AS1,0,0,0,0,0,0,0,0,0
L3MBTL4,0,0,0,0,0,0,0,0,0
L3MBTL3,0,0,0,0,0,0,0,0,0
L3MBTL2-AS1,61,102,62,352,268,270,362,272,225
L3MBTL2,0,1,0,0,2,11,7,16,0
L3MBTL1,0,0,7,0,30,11,2,0,0
L3HYPDH,2,0,0,0,0,8,6,2,6
L2HGDH,0,0,0,0,0,21,10,0,0
L1TD1,0,0,0,0,0,0,0,0,0
L1CAM,0,0,0,0,0,2,0,2,0
KYNU,0,0,0,0,0,1,0,0,0
KYAT3,2,0,0,0,0,41,2,1,0
KYAT1,1,0,0,4,0,2,2,3,6
KY,0,0,0,0,0,0,0,0,1
KXD1,2,0,0,0,6,6,2,0,8
KU-MEL-3,0,0,0,0,0,0,0,0,0
KTN1-AS1,0,0,0,0,1,2,0,0,0
KTN1,4,2,0,8,24,85,12,4,0
KTI12,0,0,0,0,0,0,0,0,0
KSR2,0,0,0,0,0,1,0,0,0
KSR1,0,0,0,0,2,1,0,0,0
KRTDAP,0,0,0,0,0,0,0,0,0
KRTCAP3,5,0,9,24,47,18,40,59,33
KRTCAP2,1,6,0,10,2,15,10,2,2
KRTAP9-9,0,0,0,0,0,0,0,0,0
KRTAP9-8,0,0,0,0,0,0,0,0,0
KRTAP9-7,0,0,0,0,0,0,0,0,0
KRTAP9-6,0,0,0,0,0,0,0,0,0
KRTAP9-4,0,0,0,0,0,0,0,0,0
KRTAP9-3,0,0,0,0,0,0,0,0,0
KRTAP9-2,0,0,0,0,0,0,0,0,0
KRTAP9-1,0,0,0,0,0,0,0,0,0
KRTAP8-1,0,0,0,0,0,0,0,0,0
KRTAP7-1,0,0,0,0,0,0,0,0,0
KRTAP6-3,0,0,0,0,0,0,0,0,0
KRTAP6-2,0,0,0,0,0,0,0,0,0
KRTAP6-1,0,0,0,0,0,0,0,0,0
KRTAP5-AS1,0,0,0,0,0,0,0,0,0
KRTAP5-9,0,0,0,0,0,0,0,0,0
KRTAP5-8,0,0,0,0,0,0,0,0,0
KRTAP5-7,0,0,0,0,0,0,0,0,0
KRTAP5-6,0,0,0,0,0,0,0,0,0
KRTAP5-5,0,0,0,0,0,0,0,0,0
KRTAP5-4,0,0,0,0,0,0,0,0,0
KRTAP5-3,0,0,0,0,0,0,0,0,0
KRTAP5-2,0,0,0,0,0,0,0,0,0
KRTAP5-11,0,0,0,0,0,0,0,16,0
KRTAP5-10,0,0,0,0,0,0,0,0,0
KRTAP5-1,0,0,0,0,0,0,0,0,0
KRTAP4-9,0,0,0,0,0,0,0,0,0
KRTAP4-8,0,0,0,0,0,0,0,0,0
KRTAP4-7,0,0,0,0,0,0,0,0,0
KRTAP4-6,0,0,0,0,0,0,0,0,0
KRTAP4-5,0,0,0,0,0,0,0,0,0
KRTAP4-4,0,0,0,0,0,0,0,0,0
KRTAP4-3,0,0,0,0,0,0,0,0,0
KRTAP4-2,0,0,0,0,0,0,0,0,0
KRTAP4-12,0,0,0,0,0,0,0,0,0
KRTAP4-11,0,0,0,0,0,0,0,0,0
KRTAP4-1,0,0,0,0,0,0,0,0,0
KRTAP3-3,0,0,0,0,0,0,0,0,0
KRTAP3-2,0,0,0,0,0,0,0,0,0
KRTAP3-1,0,0,0,0,0,0,0,0,0
KRTAP29-1,0,0,0,0,0,0,0,0,0
KRTAP27-1,0,0,0,0,0,0,0,0,0
KRTAP26-1,0,0,0,0,0,0,0,0,0
KRTAP25-1,0,0,0,0,0,0,0,0,0
KRTAP24-1,0,0,0,0,0,0,0,0,0
KRTAP23-1,0,0,0,0,0,0,0,0,0
KRTAP22-2,0,0,0,0,0,0,0,0,0
KRTAP22-1,0,0,0,0,0,0,0,0,0
KRTAP21-3,0,0,0,0,0,0,0,0,0
KRTAP21-2,0,0,0,0,0,0,0,0,0
KRTAP21-1,0,0,0,0,0,0,0,0,0
KRTAP20-4,0,0,0,0,0,0,0,0,0
KRTAP20-3,0,0,0,0,0,0,0,0,0
KRTAP20-2,0,0,0,0,0,0,0,0,0
KRTAP20-1,0,0,0,0,0,0,0,0,0
KRTAP2-4,0,0,0,0,0,0,0,0,0
KRTAP2-3,0,0,0,0,0,0,0,0,0
KRTAP2-2,0,0,0,0,0,0,0,0,0
KRTAP2-1,0,0,0,0,0,0,0,0,0
KRTAP19-8,0,0,0,0,0,0,0,0,0
KRTAP19-7,0,0,0,0,0,0,0,0,0
KRTAP19-6,0,0,0,0,0,0,0,0,0
KRTAP19-5,0,0,0,0,0,0,0,0,0
KRTAP19-4,0,0,0,0,0,0,0,0,0
KRTAP19-3,0,0,0,0,0,0,0,0,0
KRTAP19-2,0,0,0,0,0,0,0,0,0
KRTAP19-1,0,0,0,0,0,0,0,0,0
KRTAP17-1,0,0,0,0,0,0,0,0,0
KRTAP16-1,0,0,0,0,0,0,0,0,0
KRTAP15-1,0,0,0,0,0,0,0,0,0
KRTAP13-4,0,0,0,0,0,0,0,0,0
KRTAP13-3,0,0,0,0,0,0,0,0,0
KRTAP13-2,0,0,0,0,0,0,0,0,0
KRTAP13-1,0,0,0,0,0,0,0,0,0
KRTAP12-4,0,0,0,0,0,0,0,0,0
KRTAP12-3,0,0,0,0,0,0,0,0,0
KRTAP12-2,0,0,0,0,0,0,0,0,0
KRTAP12-1,0,0,0,0,0,0,0,0,0
KRTAP11-1,0,0,0,0,0,0,0,0,0
KRTAP10-9,0,0,0,0,0,0,0,0,0
KRTAP10-8,0,0,0,0,0,0,0,0,0
KRTAP10-7,0,0,0,0,0,0,0,0,0
KRTAP10-6,0,0,0,0,0,0,0,0,0
KRTAP10-5,0,0,0,0,0,0,0,0,0
KRTAP10-4,0,0,0,0,0,0,0,0,0
KRTAP10-3,0,0,0,0,0,0,0,0,0
KRTAP10-2,0,0,0,0,0,0,0,0,0
KRTAP10-12,0,0,0,0,0,0,0,0,0
KRTAP10-11,0,0,0,0,0,1,0,0,0
KRTAP10-10,0,0,0,0,0,0,0,0,0
KRTAP10-1,0,0,0,0,0,0,0,0,0
KRTAP1-5,0,0,0,0,0,0,0,0,0
KRTAP1-4,0,0,0,0,0,0,0,0,0
KRTAP1-3,0,0,0,0,0,0,0,0,0
KRTAP1-1,0,0,0,0,0,0,0,0,0
KRT9,0,0,0,0,0,0,0,0,0
KRT8P41,0,0,0,0,4,0,0,0,0
KRT87P,1,4,0,0,1,5,0,10,11
KRT86,0,0,0,0,4,2,4,0,0
KRT85,0,0,0,0,0,0,0,0,0
KRT84,0,0,0,0,0,0,0,0,0
KRT83,0,0,0,0,0,0,0,0,0
KRT82,0,0,0,0,0,0,0,0,0
KRT81,0,0,0,0,0,0,0,0,0
KRT80,0,0,0,0,0,0,0,0,0
KRT8,1491,1920,1859,9204,9775,10169,9236,6853,5123
KRT79,0,0,0,0,0,0,0,0,0
KRT78,0,0,0,0,0,0,0,0,0
KRT77,0,0,0,0,0,0,0,0,0
KRT76,0,0,0,0,0,0,0,0,0
KRT75,0,0,0,0,0,0,0,0,0
KRT74,0,0,0,0,0,0,0,0,0
KRT73-AS1,0,0,0,0,0,0,0,0,0
KRT73,0,0,0,0,0,0,0,0,0
KRT72,0,0,0,0,0,0,0,0,0
KRT71,0,0,0,0,0,0,0,0,0
KRT7-AS,1,7,1,21,31,52,83,57,21
KRT7,0,0,0,0,0,4,0,4,0
KRT6C,0,0,0,0,0,0,0,0,0
KRT6B,0,6,3,18,4,4,0,0,0
KRT6A,0,0,0,0,0,0,0,0,0
KRT5,0,0,0,0,0,0,0,0,0
KRT42P,0,0,0,0,0,0,0,0,0
KRT40,0,0,0,0,0,0,0,0,0
KRT4,0,0,0,0,0,0,0,0,0
KRT39,0,0,0,0,0,0,0,0,0
KRT38,0,0,0,0,0,0,0,4,2
KRT37,0,0,0,0,0,0,0,0,0
KRT36,0,0,0,0,0,0,0,0,10
KRT35,0,0,0,0,0,0,0,0,0
KRT34,0,0,0,0,0,0,0,0,0
KRT33B,0,0,0,0,0,0,0,0,0
KRT33A,0,0,0,0,0,0,0,0,0
KRT32,0,0,0,0,0,0,0,0,0
KRT31,0,0,0,0,0,0,0,0,0
KRT3,0,0,0,0,0,0,0,0,0
KRT28,0,0,0,0,0,0,0,0,0
KRT27,0,0,0,0,0,0,0,0,0
KRT26,0,0,0,0,0,0,0,0,0
KRT25,0,0,0,0,0,0,0,0,0
KRT24,0,0,0,0,0,0,0,0,0
KRT23,0,0,0,0,0,0,0,0,0
KRT222,0,0,0,0,0,1,0,0,0
KRT20,0,0,0,0,0,0,0,0,0
KRT2,0,0,0,0,0,0,0,0,0
KRT19P2,0,0,0,0,0,0,0,0,0
KRT19,5,44,14,172,200,479,227,69,86
KRT18P55,0,0,0,0,0,0,0,0,0
KRT18,29,23,24,148,189,446,276,144,122
KRT17P5,0,0,0,0,0,0,0,0,0
KRT17P2,0,0,0,0,0,0,0,0,0
KRT17P1,0,0,0,0,0,0,0,0,0
KRT17,0,0,0,0,0,0,0,0,0
KRT16P3,0,0,0,0,0,0,0,0,0
KRT16P2,0,0,0,0,0,0,0,0,0
KRT16P1,0,0,0,0,0,0,0,0,0
KRT16,0,0,0,0,0,0,0,0,0
KRT15,0,0,0,0,0,8,0,0,0
KRT14,0,0,0,0,0,0,0,0,0
KRT13,0,0,0,0,0,0,0,0,0
KRT12,0,0,0,0,0,0,0,0,0
KRT10,5,2,1,20,36,19,27,14,22
KRT1,0,0,0,0,0,0,0,0,0
KRR1,2,2,0,0,4,38,8,12,10
KRIT1,0,2,7,14,14,61,14,22,6
KRI1,36,60,32,220,189,172,285,325,98
KREMEN2,10,8,0,33,29,39,64,66,34
KREMEN1,2,0,0,8,22,10,13,0,4
KRCC1,0,4,2,2,14,43,16,8,0
KRBOX4,0,0,0,0,0,0,0,0,0
KRBOX1-AS1,0,0,0,0,0,0,0,0,0
KRBOX1,0,0,0,0,0,0,0,0,0
KRBA2,0,0,0,0,0,0,0,0,0
KRBA1,0,0,0,0,0,0,0,0,0
KRAS,2,0,0,78,6,49,34,15,27
KPTN,0,0,0,0,0,2,0,0,0
KPRP,0,0,0,0,0,0,0,0,0
KPNB1,0,4,2,20,52,128,79,22,16
KPNA7,0,0,0,0,0,0,1,0,0
KPNA6,0,2,0,11,42,80,24,10,13
KPNA5,0,0,0,4,0,4,0,0,0
KPNA4,0,0,1,0,5,33,6,6,18
KPNA3,2,0,4,19,10,22,17,4,6
KPNA2,0,1,0,41,9,89,50,22,24
KPNA1,14,3,1,74,79,164,140,142,121
KNTC1,2,4,0,2,3,38,35,21,18
KNSTRN,0,0,2,12,4,22,6,0,2
KNOP1,0,2,2,22,10,23,10,24,0
KNL1,0,2,0,12,8,29,3,10,6
KNG1,1,0,0,0,0,0,0,10,0
KNDC1,0,0,0,0,0,0,0,0,0
KNCN,0,0,0,0,0,0,0,0,0
KMT5C,0,0,0,0,8,0,8,0,5
KMT5B,2,6,2,8,0,20,13,1,4
KMT5A,2,0,0,0,14,9,2,10,0
KMT2E-AS1,6,11,6,58,34,43,20,36,6
KMT2E,15,3,4,34,113,159,80,105,106
KMT2D,0,0,0,2,0,9,1,2,0
KMT2C,10,2,11,34,37,84,29,30,42
KMT2B,0,0,0,8,12,13,18,15,0
KMT2A,5,0,0,11,13,35,10,22,8
KMO,64,53,43,449,695,838,1118,656,978
KLRK1,0,0,0,0,0,0,0,0,0
KLRG2,0,0,0,0,0,0,0,0,0
KLRG1,0,0,0,0,0,0,0,0,0
KLRF2,0,0,0,0,0,0,0,0,0
KLRF1,0,0,0,0,0,0,0,0,0
KLRD1,0,0,0,0,0,0,0,0,0
KLRC4-KLRK1,0,0,0,0,0,0,0,0,0
KLRC4,0,0,0,0,0,0,0,0,0
KLRC3,0,0,0,0,0,0,0,0,0
KLRC2,0,0,0,0,0,0,0,0,0
KLRC1,0,0,0,0,0,0,0,0,0
KLRB1,0,0,0,0,14,11,3,13,22
KLRA1P,0,0,0,0,0,0,0,0,0
KLLN,32,18,20,209,142,163,165,72,73
KLKP1,0,0,0,0,0,0,0,0,0
KLKB1,0,0,1,0,8,0,0,0,0
KLK9,0,0,4,0,0,0,0,9,0
KLK8,0,0,0,0,0,0,0,0,0
KLK7,0,0,0,0,0,0,0,0,0
KLK6,0,0,0,0,0,6,0,0,0
KLK5,0,0,0,0,0,0,0,0,0
KLK4,0,0,0,0,0,0,0,0,0
KLK3,0,0,0,0,0,0,0,0,0
KLK2,0,0,0,0,0,0,0,0,0
KLK15,0,0,0,0,0,0,0,0,0
KLK14,0,0,0,0,0,0,0,0,0
KLK13,0,0,0,0,0,0,0,0,0
KLK12,0,0,0,0,0,0,0,0,0
KLK11,0,0,0,0,0,0,0,0,0
KLK10,0,0,0,0,0,0,0,0,0
KLK1,0,0,0,0,0,0,0,0,0
KLHL9,0,3,0,0,22,30,20,4,6
KLHL8,5,0,1,0,2,32,14,4,12
KLHL7-DT,0,0,0,0,0,0,0,0,0
KLHL7,2,2,0,10,32,26,10,16,30
KLHL6-AS1,0,0,0,0,0,0,0,0,0
KLHL6,0,0,0,20,20,5,4,0,9
